train_loss,epoch,step
19.76021957397461,49,49
19.437997817993164,99,99
19.192241668701172,149,149
18.90422248840332,199,199
18.61260414123535,249,249
18.33458137512207,299,299
18.082355499267578,349,349
17.86558723449707,399,399
17.63916015625,449,449
17.48088836669922,499,499
17.29360008239746,549,549
17.16886329650879,599,599
17.034709930419922,649,649
16.934066772460938,699,699
16.823455810546875,749,749
16.748106002807617,799,799
16.6726131439209,849,849
16.605758666992188,899,899
16.53971290588379,949,949
16.477359771728516,999,999
16.441455841064453,1049,1049
16.386205673217773,1099,1099
16.360074996948242,1149,1149
16.330703735351562,1199,1199
16.307722091674805,1249,1249
16.265113830566406,1299,1299
16.260900497436523,1349,1349
16.23190689086914,1399,1399
16.20207405090332,1449,1449
16.200294494628906,1499,1499
16.155675888061523,1549,1549
16.15622901916504,1599,1599
16.160612106323242,1649,1649
16.131484985351562,1699,1699
16.12229347229004,1749,1749
16.112388610839844,1799,1799
16.1041316986084,1849,1849
16.08572769165039,1899,1899
16.089202880859375,1949,1949
16.07560157775879,1999,1999
16.077346801757812,2049,2049
16.082094192504883,2099,2099
16.062971115112305,2149,2149
16.057903289794922,2199,2199
16.066585540771484,2249,2249
16.026426315307617,2299,2299
16.042646408081055,2349,2349
16.024553298950195,2399,2399
16.054372787475586,2449,2449
16.03179359436035,2499,2499
16.03554916381836,2549,2549
16.02487564086914,2599,2599
16.0173397064209,2649,2649
16.027381896972656,2699,2699
16.02105712890625,2749,2749
16.038410186767578,2799,2799
16.003629684448242,2849,2849
15.98544979095459,2899,2899
16.00408172607422,2949,2949
15.995388984680176,2999,2999
15.983132362365723,3049,3049
16.026233673095703,3099,3099
15.976973533630371,3149,3149
16.010116577148438,3199,3199
16.011327743530273,3249,3249
16.004514694213867,3299,3299
16.004247665405273,3349,3349
15.974550247192383,3399,3399
15.996720314025879,3449,3449
16.01158332824707,3499,3499
15.974437713623047,3549,3549
15.994319915771484,3599,3599
15.973837852478027,3649,3649
15.97791862487793,3699,3699
15.980562210083008,3749,3749
15.986017227172852,3799,3799
15.9657621383667,3849,3849
15.965384483337402,3899,3899
15.975071907043457,3949,3949
15.997576713562012,3999,3999
15.955862045288086,4049,4049
15.98759651184082,4099,4099
15.968297004699707,4149,4149
15.962957382202148,4199,4199
15.95785903930664,4249,4249
15.983400344848633,4299,4299
15.977964401245117,4349,4349
15.983956336975098,4399,4399
15.963187217712402,4449,4449
15.979940414428711,4499,4499
15.95164966583252,4549,4549
15.949392318725586,4599,4599
15.971526145935059,4649,4649
15.978254318237305,4699,4699
15.968890190124512,4749,4749
15.972472190856934,4799,4799
15.965806007385254,4849,4849
15.959677696228027,4899,4899
15.95593547821045,4949,4949
15.955284118652344,4999,4999
