"","V1","V2","V3"
"1",-1.20028310822285,0.723637718833567,-0.37071171151247
"2",0.0939951730300904,0.0909617004040039,-0.304692667683641
"3",-0.187832155024712,-0.0377338299022653,-2.13238148117791
"4",-1.13093635464705,-0.739944136427715,0.450459995259521
"5",1.01878567718337,0.680191041473036,0.00830938964427019
"6",0.775736035334052,1.12475802008114,0.0974674985878938
"7",0.0261202991154318,0.0989695708249333,-0.449654467888717
"8",0.254480573477994,-0.943976907932325,-0.604488173710715
"9",-0.15296988247746,0.457992016237208,-0.575244943505058
"10",2.42747392333372,-0.470817220177572,-0.161542968544653
"11",1.20978874431467,0.688440924956991,-0.787012479577846
"12",0.220443038398762,1.88331360294291,-1.49694313199366
"13",1.48723641153046,0.335550221075178,0.629780538909034
"14",0.323694210331408,0.76244600888865,0.369319984960821
"15",-0.488757108286701,-0.354039570964813,1.03444209482853
"16",-0.296772835464163,0.043989167547862,0.830788403053097
"17",0.830251342425916,-1.27820683487072,-0.760696951854788
"18",-0.0551850090030344,0.780830990233799,0.395871787680096
"19",0.597321193835426,1.05637242433728,0.164309267759706
"20",0.135480750606747,-0.295555344202478,0.155418474918134
"21",-1.33372850016267,0.0397338821360339,1.29148290739555
"22",-0.558271169505449,-1.24499904795347,-0.255243320588381
"23",2.43357520226513,-0.804983641067397,0.0411508523061412
"24",0.664612587756341,0.0852517800786922,1.5792926686364
"25",0.0411238106811964,-0.930360253667643,0.721874173008392
"26",-0.588265171893387,0.395096794439366,-0.93954470047614
"27",-0.354252111725496,-0.445126112600637,-0.226526007893673
"28",-0.789207396416952,0.794399227148159,0.615549108791588
"29",-0.037342145362774,0.938779625227403,0.169900705319689
"30",1.39423945000394,-0.591877094378363,0.800871397585991
"31",-0.0344275250383819,1.09554779068566,-0.564942051773971
"32",0.0283919764422767,0.0790130239636281,0.0689605788670853
"33",-1.00899320519742,-0.637729148605076,-0.498935972020746
"34",0.289491994201477,-0.174246090766961,0.37600836901295
"35",-1.38009492068434,-1.6798970693596,-0.721689682463112
"36",0.751325047991494,0.340400490594821,0.00336416978024054
"37",1.04984890224883,2.59749735529459,-1.38758800879216
"38",-1.02965637443365,-0.238861435874418,-1.20376027082885
"39",0.446386327936076,0.083274259165975,-1.09597360231828
"40",-0.694157483588952,0.822059639374506,-0.851140362823551
"41",-1.21429973716881,1.41376243772606,-1.73934338834273
"42",0.000780202741977808,-1.64933485105799,-2.05935259204376
"43",0.638876340559672,1.4359862083999,-0.755008414367609
"44",1.01194481254776,0.614198639981639,-0.149602778422397
"45",0.39471958117008,1.6218805825136,-0.643749343343542
"46",0.935526435474171,0.0281779419368333,-0.174510056961322
"47",-0.300755836055338,0.139377136469729,-2.17329758644242
"48",-0.771165551797645,0.84674216601446,-1.01502239639215
"49",1.25434198034821,-1.84202683913735,0.174925433090525
"50",-0.515000533527897,1.14180292530995,-0.727347522774367
"51",0.200412689689355,-0.899043970357487,1.71627141452994
"52",-0.623597773794068,0.343463095618662,-0.852775062141938
"53",-0.346748373154848,-1.6168813898723,-0.290415442429885
"54",0.950929111831263,-0.183680607267419,0.525356661267968
"55",-0.479811746037064,1.19179040381295,0.0479245126310454
"56",-1.00734772137392,-0.218295375979935,1.63981279376156
"57",-0.514350080463705,0.220181592139038,1.83592423302917
"58",-0.353383578665919,1.33701051137436,-0.452371632571393
"59",-0.824058368634897,1.79989617750737,-0.54108575209356
"60",-0.304520498426665,0.149060092256707,0.464299321178602
"61",0.685762054476923,1.47486052643389,0.325392665336
"62",-1.39863331247075,0.606240670413453,1.37301712686074
"63",-1.62122663540929,-0.0411639960302727,-0.21015507610735
"64",0.507358341030877,0.242261611904865,-0.980151583851421
"65",-0.603367184711708,-1.79200121702386,0.0175174575301936
"66",-0.387821343802614,1.17348462288345,1.17532404375611
"67",-0.745510468578415,2.24850212756571,0.659855957361546
"68",-3.34746427486263,0.782045725346909,0.297960604129141
"69",-0.366142072954398,-1.85284011952178,-1.18792079287925
"70",1.27545432536489,-0.161386073721518,-0.21341537664019
"71",1.83060608901697,1.71163634685383,0.323373506112953
"72",0.251473505009011,1.04906264834802,0.667234298794288
"73",-1.57824532478801,1.25556036695895,-0.450064498593714
"74",1.47715120099597,0.271535753177024,0.51967628959286
"75",1.48148883045192,1.55349377231774,-0.0365071253381973
"76",0.538472358146271,-0.412380952233745,0.379642129598715
"77",-1.71773669166342,0.229793600743523,1.5012465831695
"78",-1.42001276720497,0.878806348473939,-0.616385783485779
"79",1.36618477691866,0.48770450359237,-0.581333342670211
"80",-0.552051458473815,-0.529636187609879,-0.073806458312029
"81",-0.835570653875904,-0.14769203211136,-0.210463985585313
"82",1.97309104909295,1.03502539800331,-2.94629739764065
"83",1.6148619325828,0.177485015327034,-1.05806888201966
"84",-0.15877556056511,0.876690366368804,0.390698957687429
"85",-0.450027274452245,1.16812685767642,1.43242423341604
"86",-0.589651184857268,-0.591167140564775,-1.40926237865804
"87",0.393111954859665,-0.370756014687004,1.52345897121915
"88",0.634988347880763,-1.91632836394331,1.75807196540044
"89",-2.50287641812555,-0.969033005502355,-0.115147534177584
"90",-0.161897298978802,-1.65230472936218,0.364268441158573
"91",-0.613587549240873,0.110672819728211,-0.310755338700972
"92",-0.654041090626957,1.40788607299293,0.482386606688901
"93",0.883574058664367,-1.77957846935678,-0.584168586404783
"94",-0.456419576186952,-1.0828402624076,0.481103266138572
"95",1.4657337541887,0.152564030906986,-1.34675257820888
"96",-0.866005291011402,0.137167191048609,1.36654475846589
"97",-1.40696441794388,0.346246951659652,0.0304915838391567
"98",0.0740419482184385,1.0695067928524,0.488841467163843
"99",0.0669779009792376,-0.128003895823573,0.109608021552283
"100",0.461078571033092,-0.900938926270956,-1.15976838697801
"101",0.181304674851306,1.39578926882579,-0.456865644297888
"102",-1.45028194583128,-1.33278618166019,-1.00318673426679
"103",0.456697368784337,-0.0513790693587324,-0.269842135164532
"104",0.75784782943987,-2.67695182824654,-0.263648006279481
"105",-0.241096744895201,1.09060686996822,1.12454508216255
"106",-1.11706360989725,-0.376307296338625,0.600848181985815
"107",-2.03710670608114,0.0401475898702518,-0.600668512245818
"108",-0.582164995073854,0.947627610378492,-0.947339584771555
"109",1.42150912053236,-0.119614365955687,-0.203542916898598
"110",-0.595484596822961,1.08892107098291,-1.15442186265228
"111",-1.37538206892803,-0.542144658756484,-0.416632759557564
"112",-0.121008158545912,-0.0384859478904242,-0.792912485025885
"113",-0.0266328721318523,0.530174241685043,1.52343905401501
"114",0.715736425692142,0.201763785034395,0.0839752434574518
"115",-0.397110897284714,0.261554181550234,-0.729222518695516
"116",-0.598935654068019,0.0449678943924064,-1.26551146552655
"117",0.6664383779673,-0.657083630126427,0.486745595037887
"118",-2.90727037275266,-0.0610822350741187,-0.466304857778424
"119",-0.381244197847632,-0.0448514618991685,0.459676301125625
"120",-1.22855838092705,0.682888140411959,0.19900553656997
"121",-0.689613955014642,0.349844495166493,0.3884449714845
"122",-0.369201616170768,0.660720522757464,0.596297426978026
"123",1.47502886930003,0.0498631959359296,-0.257391619136051
"124",-1.19072646064662,-0.731664127464009,0.0143067712150215
"125",-0.310598600127699,1.4926842007196,0.396315105262554
"126",0.829636977514677,-0.622472700135745,-0.718933426158506
"127",-0.508076114463669,-1.13308169654559,0.578930480183034
"128",-0.32618148009872,-1.8033380759603,-0.530948095731642
"129",0.702343813444613,1.78002429325943,-0.396544923320671
"130",1.41489047743538,-0.753764072057382,2.46284704217534
"131",-0.758930992097519,-2.00639681030837,-0.234914071921216
"132",0.82856709976343,0.36979736230788,0.601902016755154
"133",-0.671317948696921,-0.406265168107995,0.0617776748555375
"134",1.47233188611869,0.0229430171094373,1.22873636354049
"135",-1.95161297012436,0.19486943099483,-1.59400988056818
"136",-0.275774909252347,0.840416000137328,-0.817627618431097
"137",-0.633022013032907,0.072786226293302,-1.06290193956783
"138",-0.767200240549407,0.139054158726779,0.0694168355111355
"139",-1.06024393559795,-0.600507199830004,0.861574467904504
"140",-0.209276536434814,-0.768925266021292,-0.610123755277222
