-1.547064125237335830e+00,-6.439291559982379676e-01,-1.367769106193585493e+00
-7.886647570586421407e-01,1.057728556230875139e+00,2.081692672228454555e+00
-1.056285155168112055e+00,-9.328668704253034738e-01,-1.833539021853589635e+00
-1.225229654981421668e+00,2.079166642960622938e-02,1.750781107841857809e+00
1.009972211125304220e+00,7.541386589575276023e-02,-3.790053747572839637e-01
2.035555446862201967e-01,1.205102646751092133e+00,1.001082840206044544e+00
-7.826945964820375412e-01,3.063253004333142183e-04,6.899025859298449914e-01
-4.927190139268160518e-01,-1.541010752489827551e+00,-4.742342255439768173e-01
-7.418421720002810194e-01,-2.114183064692297109e-01,-1.020416019429880583e+00
1.045691127431633616e+00,6.607232170201474686e-01,3.437537666183768659e-01
3.568927275877225441e-02,9.745543072530895579e-01,5.051092034318658275e-01
6.085993593331238127e-01,1.018691277905138914e+00,2.244621450796300266e-01
1.949828854913830734e+00,1.103555388364021589e-01,3.877199329757796686e-01
-1.148278453445392477e+00,-1.252379808030587849e-01,-3.522208674043183496e-01
5.803555728004676784e-01,-4.729765282668418336e-01,1.529562761523993952e+00
1.899943244841661105e+00,-3.651249770157702912e-01,-1.392307291913981726e-01
1.173036743188074493e-01,-5.554216586207906259e-01,1.748629092604647717e-01
1.860040393557313432e-02,1.052493052950896457e+00,-2.993527096775410734e-01
7.256895606980697799e-01,-4.810635730098439256e-01,2.130383473202321631e-01
-7.531428894620274817e-02,-1.151269822191455017e+00,-8.133583419422120153e-01
9.013321339068131044e-01,-3.654713241212669828e-01,1.116942268691726303e+00
1.660709185135011701e-01,-4.550235226467842786e-02,5.325201138168780268e-01
6.666069827452959506e-01,-2.472077130023467184e+00,-6.738056216934287246e-01
6.752409351788997149e-01,2.046513870130564960e+00,3.378153723711557199e-01
9.874516699526884878e-02,-7.430329335244195699e-01,2.936641146347605535e-01
2.042421322178868515e+00,1.375152519214392965e+00,1.012847045491455100e+00
-3.199164713107123803e-01,-5.429098120231373725e-01,3.587139756448319283e-01
4.267315666350913195e-01,-1.038175447625455522e-01,1.169248699440008088e-01
-6.029672016931638678e-01,1.385067677823892916e-02,1.546636054733529220e-01
4.958507961344351123e-01,-7.335962392436674584e-01,-5.894553675508795720e-01
-1.131934250343033632e+00,-8.569216234839243107e-01,-6.378415958463418134e-01
5.192960612764339068e-01,1.895034353825171269e-01,6.905887126496229600e-01
-1.724259887308705330e-01,4.370935752157398824e-01,4.886780718804952239e-01
3.267274896819172270e-01,-6.634947004284172944e-01,-1.192544352943775587e+00
-1.042635817056447589e+00,-2.718508295195006252e-01,4.304807506814868900e-01
-7.752009800545848206e-01,-2.360677736928573078e-01,6.401704360220769052e-01
-7.435991971456480387e-01,6.441323344670868423e-01,6.827223865325942054e-01
-8.173210461924236281e-01,-4.371746834093723777e-01,5.640160966770867423e-01
-2.824366518302722784e-01,5.335717818929005540e-01,-1.019142889890853443e+00
1.459325533979848544e+00,3.768875027282500012e-01,1.703766829148833262e+00
