train_loss,epoch,step
19.98760223388672,49,49
19.649621963500977,99,99
19.36481475830078,149,149
19.098556518554688,199,199
18.813112258911133,249,249
18.537891387939453,299,299
18.253292083740234,349,349
18.024673461914062,399,399
17.723772048950195,449,449
17.542388916015625,499,499
17.380046844482422,549,549
17.211524963378906,599,599
17.10575294494629,649,649
16.962675094604492,699,699
16.840803146362305,749,749
16.776615142822266,799,799
16.6611328125,849,849
16.618478775024414,899,899
16.540510177612305,949,949
16.478614807128906,999,999
16.432048797607422,1049,1049
16.403234481811523,1099,1099
16.3325138092041,1149,1149
16.323348999023438,1199,1199
16.26909637451172,1249,1249
16.238515853881836,1299,1299
16.22604751586914,1349,1349
16.205066680908203,1399,1399
16.187828063964844,1449,1449
16.14916229248047,1499,1499
16.128402709960938,1549,1549
16.108783721923828,1599,1599
16.128149032592773,1649,1649
