7.894607491418480505e-01,1.568049011564934592e+00,0.000000000000000000e+00
0.000000000000000000e+00,8.180915173762297599e-01,0.000000000000000000e+00
1.952477855248325067e+00,0.000000000000000000e+00,9.897999473448293450e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.526849306629667780e+00
0.000000000000000000e+00,0.000000000000000000e+00,6.235507024617537031e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.320850212553561054e+00
1.299101952012723604e+00,0.000000000000000000e+00,1.710265244130402706e+00
0.000000000000000000e+00,1.479294155519511822e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.099942781423893123e+00
1.606116341093275723e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.870916330024351204e+00,0.000000000000000000e+00,1.976652128482588866e+00
1.212874609005268667e+00,0.000000000000000000e+00,9.511987742977516813e-01
1.887870531542368724e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.291268621648778536e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.141817020944691619e+00
1.581202836978220949e+00,0.000000000000000000e+00,1.831194587633561355e+00
0.000000000000000000e+00,1.393067687540074262e+00,1.872879345932428219e+00
0.000000000000000000e+00,0.000000000000000000e+00,9.920926299175910623e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.875410701457389973e+00
1.914513210007053212e+00,0.000000000000000000e+00,5.837904796833413013e-01
7.143833709448591529e-01,0.000000000000000000e+00,1.710538415029378312e+00
0.000000000000000000e+00,0.000000000000000000e+00,5.659941724327455237e-01
0.000000000000000000e+00,8.157676674861800148e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.560934854061198696e+00,0.000000000000000000e+00
1.097227461566331996e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.522793854967671834e+00
1.318215034220299620e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.267773307484788115e+00
