train_loss,epoch,step
19.791048049926758,49,49
19.425874710083008,99,99
19.09927749633789,149,149
18.782718658447266,199,199
18.459747314453125,249,249
18.202863693237305,299,299
17.966827392578125,349,349
17.778125762939453,399,399
17.591102600097656,449,449
17.444875717163086,499,499
17.2945556640625,549,549
17.175981521606445,599,599
17.059490203857422,649,649
16.94880485534668,699,699
16.866790771484375,749,749
16.778337478637695,799,799
16.68638801574707,849,849
16.674894332885742,899,899
16.565099716186523,949,949
16.533233642578125,999,999
16.466794967651367,1049,1049
16.427898406982422,1099,1099
16.401721954345703,1149,1149
16.372905731201172,1199,1199
16.34140396118164,1249,1249
16.294187545776367,1299,1299
16.281694412231445,1349,1349
16.2513370513916,1399,1399
16.228242874145508,1449,1449
16.19193458557129,1499,1499
16.194072723388672,1549,1549
16.176666259765625,1599,1599
16.172603607177734,1649,1649
16.13252067565918,1699,1699
16.138286590576172,1749,1749
16.131488800048828,1799,1799
16.103710174560547,1849,1849
16.05539894104004,1899,1899
16.091976165771484,1949,1949
16.081161499023438,1999,1999
16.07127571105957,2049,2049
16.070558547973633,2099,2099
16.020729064941406,2149,2149
16.05543327331543,2199,2199
