-1.159543573452906262e+00,-2.112761803673951500e-01,1.476679598728175336e+00
-1.077798611436715515e+00,-3.607273710013825796e-01,-3.405012203563556050e-01
-6.302839717873561787e-01,-4.544866895376452609e-01,7.435182220185238000e-01
5.378645683164132857e-02,1.058602561657802088e+00,2.085989109422425880e+00
-1.333361635393346623e+00,-7.954820872775039131e-01,1.683155397866449077e+00
-1.750925264150932914e-01,9.365866267619957775e-01,1.012198447017246483e+00
3.482251924015169475e-01,3.928790168802238636e-01,6.448045282197103489e-01
2.706222966268375663e-01,8.657795620544459503e-01,1.782094992851554816e+00
-2.771319044148687905e+00,-1.156893795148314030e+00,-2.564313820009698763e-01
3.266373829999778544e-01,3.736046939912617271e-01,2.681228717419755991e+00
-1.412095164259094426e+00,-1.283815318223674451e+00,3.660180731549453337e-01
-5.767372894157748453e-01,-2.637732429881161078e-01,1.120154393980152152e+00
1.838114363991283640e-01,3.036446189933392770e-01,6.365449902468359733e-01
-1.434579436302356514e+00,-1.544152925216086270e-01,6.087651075092780362e-01
2.886894216424462645e-01,3.072397027993286067e-01,7.600531245402479819e-01
-7.338732143721509171e-01,-2.065195692588857879e-01,-1.928820541731987928e-02
-4.976683679689660744e-01,-2.070825361560203193e-01,-9.574613703276774190e-02
-1.684738830577074076e+00,-4.844737448768094978e-01,-2.923925779247135703e-01
-1.901374241988008862e+00,-1.452418218689130569e+00,1.118083386806603574e+00
2.070913669713894678e-01,3.598972799866678729e-01,1.075056378283626435e+00
-1.350935648194816041e+00,-9.314268132562292246e-01,1.154719420655166751e+00
-2.583781526889878943e+00,-2.276205940780711146e+00,-2.436148191881519487e-01
3.154678164072264868e-01,4.542385540363876872e-01,2.492278527339539362e+00
-1.121342264431189673e+00,5.236947169817096626e-01,1.524363075453494698e+00
-2.585205214065240398e+00,5.870819808111868987e-01,1.271741309446656754e+00
4.021158706484188605e-01,5.476615090833880650e-01,8.486307153137717663e-01
-1.128739110990692796e+00,-1.361915071515141518e-01,4.415152710823107007e-01
